Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,time_max,time_min,time_mean,time_quant_10,time_quant_50,time_quant_90
37,No,Travel_Frequently,Sales,2,4,Life Sciences,1435,Male,2,Laboratory Technician,Divorced,52380,1.0,15,1,10.0,5,10,0,7,2.0,4.0,3.0,3,3,10.790555555555555,9.385555555555555,10.134707175925929,9.750694444444445,10.151527777777778,10.535638888888888
38,No,Travel_Rarely,Research & Development,1,2,Medical,1436,Male,4,Laboratory Technician,Divorced,64720,0.0,12,0,17.0,4,16,5,13,1.0,3.0,2.0,3,3,7.6866666666666665,6.133611111111111,6.884387219837864,6.512333333333333,6.873888888888889,7.324166666666667
31,No,Non-Travel,Sales,4,1,Medical,1437,Female,3,Research Scientist,Married,96100,0.0,11,1,6.0,2,5,1,4,3.0,3.0,3.0,2,3,6.813055555555556,5.278888888888889,5.994058070416095,5.643944444444445,5.970277777777778,6.415833333333334
59,No,Travel_Rarely,Research & Development,5,3,Life Sciences,1438,Female,3,Manager,Married,198330,3.0,13,0,7.0,2,1,0,0,3.0,4.0,3.0,3,3,6.8375,5.106944444444444,6.183065972222223,5.80875,6.201111111111111,6.5601666666666665
37,No,Travel_Frequently,Sales,2,3,Marketing,1439,Female,2,Laboratory Technician,Divorced,97560,4.0,19,0,13.0,2,9,5,8,1.0,4.0,3.0,3,3,7.736111111111111,6.3213888888888885,6.95293388429752,6.632805555555556,6.920277777777778,7.362277777777778
29,No,Travel_Frequently,Sales,15,4,Medical,1440,Female,1,Sales Executive,Married,49680,1.0,19,3,11.0,4,11,4,1,2.0,4.0,3.0,3,3,7.169722222222222,5.622777777777777,6.316933940242763,5.963305555555555,6.3227777777777785,6.6802777777777775
35,No,Travel_Frequently,Research & Development,19,3,Life Sciences,1441,Female,1,Sales Executive,Single,21450,1.0,13,0,10.0,6,10,0,8,3.0,3.0,4.0,2,3,6.911388888888889,5.1161111111111115,5.994657943067034,5.621416666666667,5.987777777777778,6.374583333333334
29,Yes,Travel_Rarely,Research & Development,7,1,Life Sciences,1442,Female,1,Research Scientist,Single,21800,1.0,21,0,4.0,2,4,0,1,3.0,4.0,2.0,3,4,9.156944444444445,7.583888888888889,8.353527429102742,7.969833333333333,8.344722222222222,8.772388888888889
52,No,Travel_Rarely,Research & Development,1,2,Medical,1443,Female,4,Manager,Single,83460,7.0,14,0,6.0,5,2,2,2,3.0,4.0,2.0,3,3,8.36888888888889,6.641388888888889,7.406395862389586,7.013722222222222,7.411111111111111,7.778833333333334
42,No,Travel_Rarely,Research & Development,7,4,Life Sciences,1444,Female,2,Sales Executive,Married,34450,1.0,11,2,22.0,2,22,11,15,3.0,4.0,3.0,3,3,7.3308333333333335,5.723888888888889,6.369136989553656,6.016277777777778,6.359583333333333,6.710055555555556
59,No,Travel_Rarely,Research & Development,4,4,Technical Degree,1445,Male,1,Healthcare Representative,Married,27600,8.0,11,0,7.0,3,2,2,2,2.0,3.0,2.0,4,3,7.469444444444444,5.909722222222222,6.719878547378548,6.342222222222222,6.715,7.142222222222222
50,No,Travel_Rarely,Research & Development,11,2,Life Sciences,1446,Male,2,Sales Executive,Divorced,62940,3.0,23,1,32.0,2,7,0,6,4.0,4.0,2.0,4,4,8.61,6.964444444444444,7.7046108716475095,7.3267500000000005,7.723333333333334,8.101222222222223
33,Yes,Travel_Rarely,Sales,11,4,Marketing,1447,Male,1,Research Scientist,Married,71400,5.0,21,0,8.0,2,5,0,4,3.0,4.0,1.0,2,4,11.679166666666667,9.837222222222222,10.884872534872533,10.547777777777778,10.8675,11.254444444444445
43,No,Travel_Rarely,Sales,1,3,Marketing,1448,Female,2,Manufacturing Director,Married,29320,5.0,24,0,22.0,3,17,1,9,4.0,4.0,3.0,3,4,10.06611111111111,8.505,9.28738625478927,8.850638888888888,9.29513888888889,9.715694444444445
33,Yes,Travel_Rarely,Sales,1,3,Life Sciences,1449,Male,2,Manager,Married,51470,7.0,11,0,13.0,2,9,1,7,1.0,1.0,4.0,3,3,7.804722222222222,6.274166666666667,7.099097222222222,6.7171111111111115,7.099444444444444,7.482555555555556
52,No,Non-Travel,Research & Development,2,3,Technical Degree,1450,Male,1,Sales Executive,Single,45070,1.0,14,0,33.0,3,33,15,12,1.0,3.0,4.0,2,3,9.45888888888889,7.793055555555555,8.798592278719397,8.364444444444445,8.829166666666666,9.125694444444445
32,No,Travel_Rarely,Human Resources,13,4,Life Sciences,1451,Female,3,Manufacturing Director,Married,85640,2.0,16,1,6.0,2,4,1,2,3.0,2.0,3.0,2,3,8.993611111111111,7.096666666666667,7.99284693877551,7.5805,7.988611111111111,8.389222222222223
32,Yes,Travel_Rarely,Sales,23,1,Life Sciences,1452,Male,3,Healthcare Representative,Single,24680,0.0,11,0,4.0,2,3,1,2,4.0,3.0,1.0,3,3,11.143611111111111,9.354166666666666,10.195875000000001,9.8195,10.211388888888889,10.580138888888888
39,No,Travel_Rarely,Sales,26,4,Life Sciences,1453,Male,2,Research Director,Divorced,81610,7.0,12,1,7.0,2,3,1,2,3.0,3.0,3.0,4,3,7.344722222222222,5.3661111111111115,6.318844537815126,5.933805555555555,6.33,6.648472222222223
32,No,Non-Travel,Sales,2,4,Marketing,1454,Male,4,Research Scientist,Married,21090,0.0,13,1,4.0,3,3,2,2,3.0,4.0,3.0,2,3,6.99,5.215833333333333,6.236712962962963,5.922305555555556,6.224583333333333,6.565583333333333
41,No,Travel_Rarely,Sales,29,3,Life Sciences,1455,Female,2,Laboratory Technician,Divorced,52940,2.0,15,0,17.0,3,1,0,0,3.0,1.0,2.0,2,3,6.807222222222222,5.291666666666667,6.114475308641976,5.730444444444444,6.119166666666667,6.4592777777777775
40,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1456,Male,1,Manufacturing Director,Divorced,27180,1.0,14,1,9.0,4,9,4,7,1.0,4.0,3.0,2,3,8.216666666666667,6.635555555555555,7.430190179806362,7.0375,7.414444444444444,7.807777777777778
45,No,Travel_Rarely,Research & Development,18,1,Life Sciences,1457,Female,2,Sales Representative,Married,58110,0.0,14,0,25.0,4,24,1,7,3.0,4.0,3.0,2,3,7.803333333333334,5.91,6.911509456264776,6.517833333333333,6.9222222222222225,7.296055555555555
31,No,Travel_Frequently,Research & Development,7,4,Medical,1458,Male,1,Research Scientist,Divorced,24370,9.0,14,1,9.0,3,2,2,2,2.0,3.0,3.0,4,3,8.074166666666667,6.6338888888888885,7.313733521657251,6.929166666666667,7.319444444444445,7.683611111111111
33,No,Travel_Rarely,Research & Development,2,4,Life Sciences,1459,Female,1,Sales Executive,Married,27660,1.0,12,1,2.0,2,2,0,2,3.0,4.0,2.0,3,3,7.74,5.997777777777777,6.78583455165692,6.426555555555556,6.7941666666666665,7.127944444444445
34,No,Travel_Rarely,Research & Development,26,3,Other,1460,Female,1,Sales Executive,Married,190380,6.0,13,0,13.0,3,11,5,9,4.0,1.0,3.0,2,3,7.1525,5.680833333333333,6.4319160756501175,6.068888888888889,6.434722222222222,6.762
37,No,Travel_Rarely,Research & Development,22,5,Medical,1461,Female,2,Manufacturing Director,Married,30550,2.0,14,3,17.0,3,3,0,2,3.0,1.0,2.0,3,3,8.3525,6.4880555555555555,7.563755935422602,7.184916666666667,7.561111111111112,7.940111111111111
45,No,Travel_Frequently,Sales,21,1,Marketing,1462,Male,3,Research Scientist,Married,22890,4.0,13,0,9.0,3,3,0,2,1.0,3.0,3.0,2,3,8.94361111111111,7.276111111111111,8.010291179337232,7.576944444444444,8.023194444444444,8.383666666666667
37,Yes,Travel_Frequently,Sales,2,3,Marketing,1463,Male,1,Laboratory Technician,Divorced,40010,6.0,11,1,17.0,2,1,0,0,1.0,3.0,3.0,3,3,7.923055555555556,6.224166666666667,7.120705868205868,6.708888888888889,7.109166666666667,7.520555555555555
39,No,Travel_Frequently,Research & Development,22,3,Medical,1464,Female,1,Manufacturing Director,Single,129650,0.0,19,1,20.0,2,19,11,8,3.0,3.0,3.0,3,3,8.23611111111111,6.4927777777777775,7.3884734195402295,7.002750000000001,7.371944444444445,7.786472222222222
29,No,Travel_Rarely,Sales,4,3,Other,1465,Female,2,Human Resources,Single,35390,1.0,18,0,6.0,2,6,1,5,3.0,4.0,3.0,2,3,8.221111111111112,6.328611111111111,7.298881915388191,6.927222222222222,7.3036111111111115,7.674666666666667
42,No,Travel_Rarely,Research & Development,5,4,Medical,1466,Female,1,Research Scientist,Single,60290,3.0,17,1,10.0,5,3,0,2,4.0,1.0,3.0,3,3,9.375555555555556,7.648888888888889,8.4856290174472,8.084083333333334,8.49638888888889,8.863999999999999
29,No,Travel_Rarely,Research & Development,2,4,Medical,1467,Male,1,Laboratory Technician,Divorced,26790,2.0,15,0,10.0,2,3,0,2,4.0,4.0,3.0,2,3,6.815277777777778,5.065277777777778,6.099508003766479,5.74375,6.092361111111111,6.4847222222222225
25,No,Travel_Rarely,Research & Development,25,2,Life Sciences,1468,Male,2,Sales Executive,Married,37020,0.0,20,0,5.0,4,4,1,2,1.0,3.0,3.0,3,4,8.470833333333333,6.890833333333333,7.696410608139003,7.319444444444445,7.693333333333333,8.106055555555557
42,No,Travel_Rarely,Sales,18,2,Medical,1469,Male,1,Laboratory Technician,Divorced,23980,0.0,14,1,10.0,2,9,7,8,4.0,2.0,3.0,2,3,10.314722222222223,8.680555555555555,9.51556007226739,9.085694444444444,9.53736111111111,9.933472222222221
40,No,Travel_Rarely,Research & Development,28,3,Medical,1470,Male,2,Laboratory Technician,Divorced,54680,0.0,12,0,22.0,6,21,3,9,1.0,3.0,3.0,4,3,7.7425,6.008611111111111,7.036408382066277,6.652222222222222,7.037222222222223,7.45225
51,No,Travel_Rarely,Sales,6,2,Life Sciences,1471,Female,1,Healthcare Representative,Married,131160,1.0,11,0,1.0,6,1,0,0,3.0,4.0,2.0,3,3,8.175277777777778,6.578333333333333,7.409417024320457,7.031722222222222,7.43,7.763944444444444
31,Yes,Travel_Frequently,Research & Development,10,1,Life Sciences,1472,Female,1,Research Scientist,Single,41890,0.0,23,1,6.0,3,5,1,4,3.0,2.0,4.0,2,4,8.358055555555556,6.874444444444444,7.65803391053391,7.285277777777778,7.6433333333333335,8.04111111111111
32,No,Travel_Frequently,Research & Development,17,4,Other,1473,Male,4,Sales Executive,Married,193280,1.0,15,3,5.0,2,5,0,3,2.0,2.0,1.0,3,3,7.833888888888889,6.2025,6.987566851083449,6.608888888888889,6.974444444444444,7.375
38,No,Non-Travel,Research & Development,2,5,Life Sciences,1474,Male,3,Human Resources,Married,83210,3.0,11,3,13.0,5,8,7,5,4.0,4.0,3.0,2,3,8.028055555555556,6.344444444444444,7.204082491582492,6.851666666666667,7.213333333333333,7.578611111111111
32,No,Travel_Rarely,Research & Development,10,1,Medical,1475,Male,1,Sales Executive,Single,23420,4.0,12,2,9.0,2,6,0,4,4.0,1.0,3.0,3,3,8.788611111111111,7.139444444444444,8.00852013585638,7.634444444444444,8.001388888888888,8.408277777777778
46,No,Travel_Rarely,Research & Development,8,3,Life Sciences,1476,Female,4,Research Director,Married,40710,3.0,13,0,28.0,5,7,7,7,3.0,2.0,2.0,3,3,11.676666666666666,9.880833333333333,10.77499403910348,10.362666666666668,10.780555555555555,11.162777777777778
28,Yes,Travel_Rarely,Research & Development,11,2,Medical,1477,Male,2,Sales Executive,Single,58130,2.0,20,1,5.0,2,0,0,0,2.0,3.0,1.0,3,4,7.775,6.029444444444445,6.909532163742691,6.528722222222222,6.904444444444445,7.294527777777778
29,No,Travel_Rarely,Research & Development,18,3,Life Sciences,1478,Male,2,Sales Executive,Married,31430,2.0,22,3,10.0,2,0,0,0,1.0,2.0,3.0,3,4,7.554444444444444,6.013055555555556,6.717725035161744,6.386333333333333,6.713055555555556,7.038388888888889
31,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1479,Male,3,Laboratory Technician,Married,20440,0.0,21,0,10.0,2,9,7,8,2.0,4.0,3.0,3,4,8.070555555555556,6.420833333333333,7.214617446393763,6.838666666666667,7.198194444444445,7.572916666666667
25,No,Non-Travel,Research & Development,7,4,Medical,1480,Female,4,Laboratory Technician,Divorced,134640,1.0,13,1,6.0,2,6,1,5,2.0,1.0,3.0,3,3,8.020277777777778,6.302777777777778,7.128381020505485,6.657833333333333,7.148888888888889,7.522777777777778
45,No,Travel_Rarely,Research & Development,17,2,Medical,1481,Male,2,Laboratory Technician,Married,79910,0.0,13,2,21.0,2,20,4,10,3.0,4.0,3.0,2,3,9.148055555555555,7.5975,8.398237922705313,8.054055555555555,8.38861111111111,8.79125
36,No,Travel_Rarely,Research & Development,28,1,Life Sciences,1482,Male,1,Laboratory Technician,Married,33770,0.0,12,2,16.0,2,15,10,11,4.0,4.0,3.0,3,3,7.854444444444445,6.227222222222222,7.075151406771579,6.697222222222222,7.076944444444444,7.459833333333334
55,No,Travel_Rarely,Research & Development,14,4,Life Sciences,1483,Female,1,Sales Executive,Single,55380,0.0,17,0,37.0,2,36,4,13,4.0,1.0,3.0,3,3,10.06,8.4375,9.295658137390504,8.903333333333334,9.291666666666666,9.706944444444444
47,Yes,Non-Travel,Research & Development,1,1,Medical,1484,Male,1,Research Scientist,Married,57620,1.0,11,2,10.0,4,10,9,9,1.0,2.0,2.0,2,3,10.255277777777778,8.626388888888888,9.44614095500459,9.048694444444445,9.435694444444444,9.833083333333333
28,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1485,Male,1,Manufacturing Director,Married,25920,1.0,14,0,5.0,2,5,0,4,4.0,4.0,2.0,3,3,6.893055555555556,5.358888888888889,6.116240338164252,5.707833333333333,6.113333333333333,6.498722222222222
37,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1486,Male,2,Healthcare Representative,Married,53460,4.0,11,0,7.0,2,5,0,1,3.0,4.0,4.0,3,3,7.756666666666667,5.894166666666667,6.704287837219937,6.3180555555555555,6.706388888888889,7.06938888888889
21,No,Travel_Rarely,Research & Development,3,2,Life Sciences,1487,Male,1,Laboratory Technician,Single,42130,1.0,12,3,3.0,3,3,1,0,4.0,3.0,4.0,2,3,7.763888888888889,5.708611111111111,6.6049799905838045,6.2091666666666665,6.594722222222222,7.015833333333333
37,No,Non-Travel,Research & Development,1,3,Medical,1488,Male,2,Sales Executive,Divorced,41270,2.0,13,1,15.0,2,5,0,2,1.0,4.0,3.0,3,3,11.747222222222222,10.22638888888889,11.019594467885607,10.594722222222222,11.0375,11.374222222222222
35,No,Travel_Rarely,Sales,7,4,Life Sciences,1489,Male,1,Sales Representative,Divorced,24380,7.0,16,0,10.0,5,7,6,2,2.0,2.0,2.0,2,3,7.848055555555556,6.164722222222222,6.9847222222222225,6.637222222222222,6.963055555555556,7.432222222222222
38,No,Travel_Rarely,Research & Development,8,3,Life Sciences,1490,Female,1,Manager,Divorced,68700,1.0,11,1,8.0,5,8,7,7,1.0,1.0,3.0,3,3,10.058333333333334,8.388055555555555,9.286795224977043,8.882916666666667,9.290694444444444,9.680805555555557
26,No,Travel_Frequently,Research & Development,1,4,Other,1491,Male,2,Laboratory Technician,Divorced,104470,1.0,18,0,6.0,3,6,1,4,3.0,2.0,1.0,3,3,8.3625,6.834444444444444,7.601738128169663,7.203888888888889,7.6066666666666665,7.9880555555555555
50,No,Travel_Rarely,Sales,8,4,Life Sciences,1492,Male,1,Research Scientist,Divorced,96670,3.0,23,0,28.0,2,10,1,6,1.0,2.0,2.0,2,4,6.802777777777778,5.266388888888889,5.97706712962963,5.608888888888889,5.995138888888889,6.302527777777778
53,No,Travel_Rarely,Research & Development,11,4,Life Sciences,1493,Female,2,Research Scientist,Married,21480,3.0,11,0,21.0,2,5,1,3,3.0,3.0,2.0,3,3,9.17361111111111,7.6775,8.413626347866854,8.054166666666665,8.408611111111112,8.77988888888889
42,No,Travel_Rarely,Research & Development,4,4,Life Sciences,1494,Male,1,Manufacturing Director,Married,89260,1.0,14,0,20.0,4,20,11,6,2.0,3.0,3.0,1,3,7.458888888888889,5.841944444444445,6.788833333333334,6.409638888888889,6.803055555555556,7.153222222222222
29,No,Travel_Frequently,Research & Development,16,4,Medical,1495,Male,1,Laboratory Technician,Single,65130,1.0,11,1,10.0,2,10,0,9,2.0,4.0,2.0,3,3,7.924166666666666,6.4286111111111115,7.06223611111111,6.717805555555556,7.059861111111111,7.4031666666666665
55,No,Travel_Rarely,Research & Development,1,4,Other,1496,Female,1,Research Scientist,Married,67990,3.0,11,0,12.0,2,10,0,8,2.0,4.0,3.0,3,3,10.224166666666667,8.619444444444444,9.410524425287356,8.990111111111112,9.400277777777777,9.840416666666668
26,No,Travel_Frequently,Research & Development,9,3,Life Sciences,1497,Female,1,Manager,Married,162910,1.0,22,0,5.0,3,5,3,3,1.0,1.0,3.0,3,4,11.840555555555556,9.876111111111111,11.014791373652132,10.629277777777778,11.028888888888888,11.39638888888889
37,No,Travel_Rarely,Sales,5,1,Marketing,1498,Male,1,Research Scientist,Single,27050,1.0,11,0,17.0,2,17,5,7,4.0,4.0,3.0,3,3,8.510833333333334,6.6786111111111115,7.629000953743443,7.194944444444444,7.6130555555555555,8.077833333333334
44,Yes,Travel_Frequently,Research & Development,1,2,Medical,1499,Male,2,Research Scientist,Divorced,103330,3.0,14,1,19.0,2,1,0,0,4.0,3.0,1.0,2,3,11.720555555555556,10.022222222222222,11.000575998076,10.62111111111111,11.0075,11.3975
38,No,Travel_Rarely,Sales,2,3,Marketing,1500,Female,1,Manager,Divorced,44480,9.0,12,0,10.0,3,2,1,2,4.0,4.0,3.0,2,3,7.555,6.000555555555556,6.820862029384757,6.471666666666667,6.809027777777778,7.224444444444444
26,Yes,Travel_Rarely,Research & Development,4,3,Medical,1501,Male,3,Research Scientist,Divorced,68540,2.0,11,0,5.0,5,3,0,2,1.0,2.0,3.0,2,3,10.924722222222222,9.429722222222223,10.109967811158796,9.766333333333334,10.102222222222222,10.474388888888889
28,No,Travel_Rarely,Research & Development,7,3,Other,1502,Male,1,Human Resources,Single,96370,1.0,13,0,5.0,6,5,0,2,4.0,4.0,3.0,2,3,7.717222222222222,5.9655555555555555,6.702303051001821,6.361805555555556,6.672638888888889,7.090861111111111
49,No,Travel_Frequently,Research & Development,1,1,Medical,1503,Female,2,Research Scientist,Single,35910,9.0,13,0,22.0,2,3,1,2,3.0,1.0,3.0,3,3,11.425277777777778,9.59388888888889,10.487479338842974,10.099833333333335,10.52375,10.816777777777778
36,No,Travel_Rarely,Sales,5,3,Technical Degree,1504,Male,3,Sales Executive,Single,54050,4.0,14,0,10.0,2,8,7,7,3.0,2.0,3.0,3,3,6.989722222222222,5.0675,6.193597768073752,5.8101666666666665,6.195,6.562388888888889
31,No,Travel_Frequently,Research & Development,9,4,Medical,1505,Male,1,Sales Executive,Divorced,46840,1.0,16,1,2.0,4,2,2,2,4.0,2.0,2.0,3,3,7.321666666666666,5.806666666666667,6.607998817966903,6.172944444444444,6.635277777777778,7.000222222222222
26,Yes,Travel_Rarely,Research & Development,8,3,Medical,1506,Male,2,Manager,Single,157870,1.0,12,2,8.0,5,8,7,4,4.0,4.0,3.0,3,3,11.198611111111111,9.535833333333333,10.260264282501126,9.869277777777778,10.2675,10.647888888888888
37,No,Travel_Frequently,Sales,9,1,Marketing,1507,Male,1,Laboratory Technician,Married,15140,1.0,14,0,4.0,3,4,1,2,2.0,4.0,2.0,3,3,10.8425,9.138333333333334,9.995476680384087,9.617833333333333,9.99388888888889,10.411944444444444
42,No,Travel_Frequently,Sales,2,2,Marketing,1508,Male,3,Research Director,Married,29560,5.0,13,0,23.0,2,20,4,8,3.0,2.0,4.0,3,3,6.803055555555556,5.279166666666667,5.992563025210084,5.629472222222222,5.990833333333333,6.357138888888889
18,Yes,Travel_Rarely,Research & Development,1,4,Life Sciences,1509,Male,1,Sales Executive,Single,23350,1.0,14,2,0.0,3,0,0,0,3.0,3.0,3.0,2,3,7.8277777777777775,6.026111111111111,6.816210488505747,6.4543333333333335,6.804166666666667,7.160722222222222
35,No,Travel_Rarely,Sales,20,2,Life Sciences,1510,Male,1,Laboratory Technician,Married,51540,0.0,19,0,12.0,2,11,6,9,3.0,2.0,2.0,2,3,8.5125,6.551111111111111,7.720096982758621,7.345166666666667,7.732777777777778,8.097972222222223
36,No,Travel_Frequently,Research & Development,8,3,Other,1511,Female,3,Sales Executive,Married,69620,4.0,12,2,4.0,2,1,0,0,3.0,4.0,3.0,2,3,7.891111111111111,6.5008333333333335,7.185832136015326,6.8365,7.166944444444445,7.5712777777777776
51,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1512,Male,2,Laboratory Technician,Divorced,56750,5.0,13,0,13.0,2,4,1,2,4.0,2.0,3.0,2,3,8.36888888888889,6.668888888888889,7.571935990338164,7.213,7.5770833333333325,7.943833333333333
41,No,Travel_Rarely,Research & Development,29,1,Life Sciences,1513,Male,1,Laboratory Technician,Single,23790,1.0,12,0,22.0,6,22,0,4,4.0,2.0,3.0,3,3,7.6675,6.107777777777778,6.877735507246377,6.512194444444445,6.879722222222222,7.282722222222222
18,No,Travel_Rarely,Sales,7,3,Life Sciences,1514,Male,1,Research Scientist,Single,38120,1.0,15,0,0.0,3,0,0,0,4.0,3.0,3.0,3,3,7.861944444444444,6.246111111111111,6.9920576563958905,6.599055555555555,7.004305555555556,7.347
28,No,Travel_Rarely,Research & Development,9,3,Medical,1515,Male,1,Sales Representative,Single,46480,0.0,23,2,9.0,2,8,0,7,2.0,1.0,3.0,2,4,7.89,6.556388888888889,7.170924782807501,6.8565555555555555,7.172777777777778,7.5407222222222225
31,No,Travel_Rarely,Research & Development,8,1,Technical Degree,1516,Male,1,Manufacturing Director,Married,29360,4.0,12,1,10.0,2,8,7,7,2.0,4.0,2.0,3,3,7.9527777777777775,6.256111111111111,7.164225083452551,6.768388888888889,7.1658333333333335,7.568833333333334
39,No,Travel_Rarely,Sales,5,4,Marketing,1517,Female,2,Human Resources,Divorced,21050,0.0,20,0,19.0,3,18,3,7,3.0,4.0,2.0,3,4,8.50361111111111,6.768888888888889,7.603831417624521,7.240777777777778,7.6097222222222225,7.985222222222222
36,No,Non-Travel,Research & Development,5,4,Life Sciences,1518,Male,1,Sales Executive,Married,85780,7.0,21,0,,4,9,0,8,2.0,2.0,3.0,3,4,8.52361111111111,7.142777777777778,7.817613035113035,7.441666666666666,7.8,8.210277777777778
32,No,Travel_Rarely,Sales,2,3,Marketing,1519,Male,2,Laboratory Technician,Married,27060,1.0,21,1,13.0,4,13,4,8,4.0,3.0,2.0,3,4,7.939722222222223,6.075555555555556,6.989849587578846,6.618666666666667,6.963611111111111,7.429444444444445
